Record Length,2.500000e+03,,  -1.250000000000,   0.50000,
Sample Interval,1.000000e-03,,  -1.249000000000,   0.50000,
Trigger Point,1.250000000000e+03,,  -1.248000000000,   0.50400,
,,,  -1.247000000000,   0.50000,
,,,  -1.246000000000,   0.49600,
,,,  -1.245000000000,   0.50000,
Source,CH2,,  -1.244000000000,   0.49600,
Vertical Units,V,,  -1.243000000000,   0.49600,
Vertical Scale,1.000000e-01,,  -1.242000000000,   0.49600,
Vertical Offset,-7.440000e-01,,  -1.241000000000,   0.49200,
Horizontal Units,s,,  -1.240000000000,   0.50000,
Horizontal Scale,2.500000e-01,,  -1.239000000000,   0.50000,
Pt Fmt,Y,,  -1.238000000000,   0.49200,
Yzero,0.000000e+00,,  -1.237000000000,   0.50000,
Probe Atten,1.000000e+00,,  -1.236000000000,   0.50800,
Model Number,TDS1012B,,  -1.235000000000,   0.50000,
Serial Number,C010475,,  -1.234000000000,   0.50000,
Firmware Version,FV:v22.01,,  -1.233000000000,   0.50000,
,,,-01.232000000000,   0.49600,
,,,-01.231000000000,   0.50400,
,,,-01.230000000000,   0.50000,
,,,-01.229000000000,   0.49600,
,,,-01.228000000000,   0.50000,
,,,-01.227000000000,   0.49600,
,,,-01.226000000000,   0.50000,
,,,-01.225000000000,   0.50000,
,,,-01.224000000000,   0.50000,
,,,-01.223000000000,   0.50400,
,,,-01.222000000000,   0.51200,
,,,-01.221000000000,   0.50400,
,,,-01.220000000000,   0.50800,
,,,-01.219000000000,   0.50800,
,,,-01.218000000000,   0.50400,
,,,-01.217000000000,   0.50800,
,,,-01.216000000000,   0.51200,
,,,-01.215000000000,   0.50800,
,,,-01.214000000000,   0.50800,
,,,-01.213000000000,   0.50800,
,,,-01.212000000000,   0.51600,
,,,-01.211000000000,   0.51200,
,,,-01.210000000000,   0.50800,
,,,-01.209000000000,   0.51200,
,,,-01.208000000000,   0.51600,
,,,-01.207000000000,   0.50800,
,,,-01.206000000000,   0.51600,
,,,-01.205000000000,   0.51600,
,,,-01.204000000000,   0.51600,
,,,-01.203000000000,   0.51600,
,,,-01.202000000000,   0.52000,
,,,-01.201000000000,   0.52000,
,,,-01.200000000000,   0.51600,
,,,-01.199000000000,   0.52400,
,,,-01.198000000000,   0.51600,
,,,-01.197000000000,   0.52400,
,,,-01.196000000000,   0.52400,
,,,-01.195000000000,   0.52000,
,,,-01.194000000000,   0.52000,
,,,-01.193000000000,   0.52400,
,,,-01.192000000000,   0.52400,
,,,-01.191000000000,   0.52400,
,,,-01.190000000000,   0.52400,
,,,-01.189000000000,   0.52800,
,,,-01.188000000000,   0.52400,
,,,-01.187000000000,   0.53200,
,,,-01.186000000000,   0.52800,
,,,-01.185000000000,   0.52800,
,,,-01.184000000000,   0.53200,
,,,-01.183000000000,   0.52400,
,,,-01.182000000000,   0.52800,
,,,-01.181000000000,   0.53600,
,,,-01.180000000000,   0.53200,
,,,-01.179000000000,   0.53600,
,,,-01.178000000000,   0.53600,
,,,-01.177000000000,   0.53200,
,,,-01.176000000000,   0.53600,
,,,-01.175000000000,   0.53600,
,,,-01.174000000000,   0.54000,
,,,-01.173000000000,   0.54400,
,,,-01.172000000000,   0.54000,
,,,-01.171000000000,   0.54400,
,,,-01.170000000000,   0.54000,
,,,-01.169000000000,   0.54000,
,,,-01.168000000000,   0.54000,
,,,-01.167000000000,   0.54400,
,,,-01.166000000000,   0.55200,
,,,-01.165000000000,   0.54400,
,,,-01.164000000000,   0.54400,
,,,-01.163000000000,   0.54800,
,,,-01.162000000000,   0.54800,
,,,-01.161000000000,   0.54400,
,,,-01.160000000000,   0.54800,
,,,-01.159000000000,   0.55200,
,,,-01.158000000000,   0.54800,
,,,-01.157000000000,   0.55600,
,,,-01.156000000000,   0.54800,
,,,-01.155000000000,   0.55200,
,,,-01.154000000000,   0.54800,
,,,-01.153000000000,   0.55600,
,,,-01.152000000000,   0.55600,
,,,-01.151000000000,   0.55200,
,,,-01.150000000000,   0.55600,
,,,-01.149000000000,   0.55200,
,,,-01.148000000000,   0.56000,
,,,-01.147000000000,   0.56400,
,,,-01.146000000000,   0.55600,
,,,-01.145000000000,   0.55600,
,,,-01.144000000000,   0.56000,
,,,-01.143000000000,   0.55600,
,,,-01.142000000000,   0.59200,
,,,-01.141000000000,   0.56000,
,,,-01.140000000000,   0.56000,
,,,-01.139000000000,   0.56400,
,,,-01.138000000000,   0.56800,
,,,-01.137000000000,   0.56800,
,,,-01.136000000000,   0.56000,
,,,-01.135000000000,   0.57200,
,,,-01.134000000000,   0.57200,
,,,-01.133000000000,   0.56800,
,,,-01.132000000000,   0.56800,
,,,-01.131000000000,   0.56800,
,,,-01.130000000000,   0.56800,
,,,-01.129000000000,   0.57200,
,,,-01.128000000000,   0.57600,
,,,-01.127000000000,   0.57200,
,,,-01.126000000000,   0.57200,
,,,-01.125000000000,   0.58000,
,,,-01.124000000000,   0.57200,
,,,-01.123000000000,   0.58000,
,,,-01.122000000000,   0.58000,
,,,-01.121000000000,   0.58000,
,,,-01.120000000000,   0.58000,
,,,-01.119000000000,   0.58000,
,,,-01.118000000000,   0.57600,
,,,-01.117000000000,   0.58800,
,,,-01.116000000000,   0.58400,
,,,-01.115000000000,   0.58400,
,,,-01.114000000000,   0.58800,
,,,-01.113000000000,   0.59200,
,,,-01.112000000000,   0.58800,
,,,-01.111000000000,   0.58400,
,,,-01.110000000000,   0.59200,
,,,-01.109000000000,   0.58800,
,,,-01.108000000000,   0.58800,
,,,-01.107000000000,   0.59200,
,,,-01.106000000000,   0.59200,
,,,-01.105000000000,   0.59600,
,,,-01.104000000000,   0.60000,
,,,-01.103000000000,   0.59600,
,,,-01.102000000000,   0.60000,
,,,-01.101000000000,   0.60000,
,,,-01.100000000000,   0.60400,
,,,-01.099000000000,   0.60000,
,,,-01.098000000000,   0.60800,
,,,-01.097000000000,   0.60400,
,,,-01.096000000000,   0.60000,
,,,-01.095000000000,   0.60400,
,,,-01.094000000000,   0.60800,
,,,-01.093000000000,   0.60000,
,,,-01.092000000000,   0.60000,
,,,-01.091000000000,   0.60800,
,,,-01.090000000000,   0.61200,
,,,-01.089000000000,   0.60800,
,,,-01.088000000000,   0.60400,
,,,-01.087000000000,   0.60400,
,,,-01.086000000000,   0.60800,
,,,-01.085000000000,   0.60400,
,,,-01.084000000000,   0.61200,
,,,-01.083000000000,   0.61200,
,,,-01.082000000000,   0.62000,
,,,-01.081000000000,   0.61600,
,,,-01.080000000000,   0.61200,
,,,-01.079000000000,   0.61600,
,,,-01.078000000000,   0.61200,
,,,-01.077000000000,   0.61600,
,,,-01.076000000000,   0.62000,
,,,-01.075000000000,   0.61600,
,,,-01.074000000000,   0.61600,
,,,-01.073000000000,   0.61600,
,,,-01.072000000000,   0.62800,
,,,-01.071000000000,   0.61600,
,,,-01.070000000000,   0.62000,
,,,-01.069000000000,   0.62800,
,,,-01.068000000000,   0.62800,
,,,-01.067000000000,   0.62800,
,,,-01.066000000000,   0.62800,
,,,-01.065000000000,   0.62000,
,,,-01.064000000000,   0.62800,
,,,-01.063000000000,   0.63200,
,,,-01.062000000000,   0.62800,
,,,-01.061000000000,   0.62800,
,,,-01.060000000000,   0.63200,
,,,-01.059000000000,   0.63200,
,,,-01.058000000000,   0.64000,
,,,-01.057000000000,   0.63200,
,,,-01.056000000000,   0.62800,
,,,-01.055000000000,   0.62800,
,,,-01.054000000000,   0.63200,
,,,-01.053000000000,   0.62000,
,,,-01.052000000000,   0.62800,
,,,-01.051000000000,   0.62800,
,,,-01.050000000000,   0.62800,
,,,-01.049000000000,   0.63200,
,,,-01.048000000000,   0.62400,
,,,-01.047000000000,   0.62800,
,,,-01.046000000000,   0.62000,
,,,-01.045000000000,   0.62000,
,,,-01.044000000000,   0.61600,
,,,-01.043000000000,   0.62400,
,,,-01.042000000000,   0.61600,
,,,-01.041000000000,   0.61600,
,,,-01.040000000000,   0.61600,
,,,-01.039000000000,   0.61600,
,,,-01.038000000000,   0.62000,
,,,-01.037000000000,   0.61600,
,,,-01.036000000000,   0.61200,
,,,-01.035000000000,   0.61600,
,,,-01.034000000000,   0.61200,
,,,-01.033000000000,   0.61600,
,,,-01.032000000000,   0.62000,
,,,-01.031000000000,   0.60400,
,,,-01.030000000000,   0.61200,
,,,-01.029000000000,   0.61200,
,,,-01.028000000000,   0.61200,
,,,-01.027000000000,   0.60800,
,,,-01.026000000000,   0.61200,
,,,-01.025000000000,   0.60000,
,,,-01.024000000000,   0.60800,
,,,-01.023000000000,   0.60000,
,,,-01.022000000000,   0.60400,
,,,-01.021000000000,   0.60000,
,,,-01.020000000000,   0.60000,
,,,-01.019000000000,   0.60000,
,,,-01.018000000000,   0.60400,
,,,-01.017000000000,   0.60400,
,,,-01.016000000000,   0.60000,
,,,-01.015000000000,   0.59600,
,,,-01.014000000000,   0.59200,
,,,-01.013000000000,   0.59600,
,,,-01.012000000000,   0.59200,
,,,-01.011000000000,   0.59200,
,,,-01.010000000000,   0.59200,
,,,-01.009000000000,   0.59200,
,,,-01.008000000000,   0.59200,
,,,-01.007000000000,   0.59200,
,,,-01.006000000000,   0.58800,
,,,-01.005000000000,   0.58800,
,,,-01.004000000000,   0.59200,
,,,-01.003000000000,   0.58800,
,,,-01.002000000000,   0.59200,
,,,-01.001000000000,   0.58800,
,,,-01.000000000000,   0.58800,
,,,-00.999000000000,   0.58400,
,,,-00.998000000000,   0.58400,
,,,-00.997000000000,   0.58400,
,,,-00.996000000000,   0.58000,
,,,-00.995000000000,   0.57200,
,,,-00.994000000000,   0.57600,
,,,-00.993000000000,   0.58000,
,,,-00.992000000000,   0.58000,
,,,-00.991000000000,   0.57200,
,,,-00.990000000000,   0.57200,
,,,-00.989000000000,   0.57600,
,,,-00.988000000000,   0.57200,
,,,-00.987000000000,   0.57600,
,,,-00.986000000000,   0.58000,
,,,-00.985000000000,   0.57600,
,,,-00.984000000000,   0.57200,
,,,-00.983000000000,   0.57200,
,,,-00.982000000000,   0.57200,
,,,-00.981000000000,   0.57200,
,,,-00.980000000000,   0.56800,
,,,-00.979000000000,   0.56800,
,,,-00.978000000000,   0.56800,
,,,-00.977000000000,   0.57200,
,,,-00.976000000000,   0.56800,
,,,-00.975000000000,   0.56800,
,,,-00.974000000000,   0.56400,
,,,-00.973000000000,   0.56400,
,,,-00.972000000000,   0.56400,
,,,-00.971000000000,   0.56400,
,,,-00.970000000000,   0.56000,
,,,-00.969000000000,   0.56400,
,,,-00.968000000000,   0.56000,
,,,-00.967000000000,   0.56400,
,,,-00.966000000000,   0.56000,
,,,-00.965000000000,   0.56000,
,,,-00.964000000000,   0.55600,
,,,-00.963000000000,   0.55600,
,,,-00.962000000000,   0.56000,
,,,-00.961000000000,   0.56000,
,,,-00.960000000000,   0.55600,
,,,-00.959000000000,   0.55600,
,,,-00.958000000000,   0.54800,
,,,-00.957000000000,   0.55200,
,,,-00.956000000000,   0.55200,
,,,-00.955000000000,   0.54400,
,,,-00.954000000000,   0.54400,
,,,-00.953000000000,   0.54400,
,,,-00.952000000000,   0.54400,
,,,-00.951000000000,   0.54800,
,,,-00.950000000000,   0.54800,
,,,-00.949000000000,   0.55200,
,,,-00.948000000000,   0.54400,
,,,-00.947000000000,   0.54400,
,,,-00.946000000000,   0.54400,
,,,-00.945000000000,   0.54000,
,,,-00.944000000000,   0.54400,
,,,-00.943000000000,   0.54000,
,,,-00.942000000000,   0.54000,
,,,-00.941000000000,   0.53200,
,,,-00.940000000000,   0.53600,
,,,-00.939000000000,   0.53600,
,,,-00.938000000000,   0.54000,
,,,-00.937000000000,   0.53600,
,,,-00.936000000000,   0.53200,
,,,-00.935000000000,   0.53600,
,,,-00.934000000000,   0.53600,
,,,-00.933000000000,   0.53600,
,,,-00.932000000000,   0.53600,
,,,-00.931000000000,   0.52400,
,,,-00.930000000000,   0.52800,
,,,-00.929000000000,   0.53200,
,,,-00.928000000000,   0.53600,
,,,-00.927000000000,   0.52800,
,,,-00.926000000000,   0.52400,
,,,-00.925000000000,   0.52000,
,,,-00.924000000000,   0.52400,
,,,-00.923000000000,   0.52400,
,,,-00.922000000000,   0.51600,
,,,-00.921000000000,   0.52400,
,,,-00.920000000000,   0.53200,
,,,-00.919000000000,   0.52400,
,,,-00.918000000000,   0.52400,
,,,-00.917000000000,   0.52000,
,,,-00.916000000000,   0.52400,
,,,-00.915000000000,   0.52000,
,,,-00.914000000000,   0.52000,
,,,-00.913000000000,   0.51600,
,,,-00.912000000000,   0.51600,
,,,-00.911000000000,   0.52000,
,,,-00.910000000000,   0.51600,
,,,-00.909000000000,   0.51600,
,,,-00.908000000000,   0.51600,
,,,-00.907000000000,   0.51600,
,,,-00.906000000000,   0.51200,
,,,-00.905000000000,   0.51600,
,,,-00.904000000000,   0.51200,
,,,-00.903000000000,   0.51600,
,,,-00.902000000000,   0.51200,
,,,-00.901000000000,   0.51200,
,,,-00.900000000000,   0.51200,
,,,-00.899000000000,   0.50800,
,,,-00.898000000000,   0.50800,
,,,-00.897000000000,   0.50400,
,,,-00.896000000000,   0.51200,
,,,-00.895000000000,   0.50800,
,,,-00.894000000000,   0.50400,
,,,-00.893000000000,   0.50800,
,,,-00.892000000000,   0.50400,
,,,-00.891000000000,   0.50400,
,,,-00.890000000000,   0.50000,
,,,-00.889000000000,   0.50000,
,,,-00.888000000000,   0.50800,
,,,-00.887000000000,   0.50000,
,,,-00.886000000000,   0.50400,
,,,-00.885000000000,   0.50400,
,,,-00.884000000000,   0.50400,
,,,-00.883000000000,   0.50000,
,,,-00.882000000000,   0.50000,
,,,-00.881000000000,   0.49600,
,,,-00.880000000000,   0.50000,
,,,-00.879000000000,   0.50400,
,,,-00.878000000000,   0.49600,
,,,-00.877000000000,   0.50000,
,,,-00.876000000000,   0.50000,
,,,-00.875000000000,   0.49600,
,,,-00.874000000000,   0.49200,
,,,-00.873000000000,   0.50000,
,,,-00.872000000000,   0.49600,
,,,-00.871000000000,   0.50000,
,,,-00.870000000000,   0.49600,
,,,-00.869000000000,   0.50000,
,,,-00.868000000000,   0.50000,
,,,-00.867000000000,   0.50000,
,,,-00.866000000000,   0.50000,
,,,-00.865000000000,   0.50000,
,,,-00.864000000000,   0.50000,
,,,-00.863000000000,   0.51200,
,,,-00.862000000000,   0.50800,
,,,-00.861000000000,   0.49600,
,,,-00.860000000000,   0.50400,
,,,-00.859000000000,   0.50400,
,,,-00.858000000000,   0.50400,
,,,-00.857000000000,   0.50400,
,,,-00.856000000000,   0.50000,
,,,-00.855000000000,   0.50800,
,,,-00.854000000000,   0.51200,
,,,-00.853000000000,   0.50800,
,,,-00.852000000000,   0.51200,
,,,-00.851000000000,   0.51200,
,,,-00.850000000000,   0.51200,
,,,-00.849000000000,   0.51200,
,,,-00.848000000000,   0.50800,
,,,-00.847000000000,   0.50800,
,,,-00.846000000000,   0.50800,
,,,-00.845000000000,   0.50800,
,,,-00.844000000000,   0.50400,
,,,-00.843000000000,   0.50400,
,,,-00.842000000000,   0.50400,
,,,-00.841000000000,   0.50000,
,,,-00.840000000000,   0.50000,
,,,-00.839000000000,   0.50000,
,,,-00.838000000000,   0.50000,
,,,-00.837000000000,   0.49600,
,,,-00.836000000000,   0.50000,
,,,-00.835000000000,   0.49200,
,,,-00.834000000000,   0.49200,
,,,-00.833000000000,   0.49200,
,,,-00.832000000000,   0.48800,
,,,-00.831000000000,   0.48800,
,,,-00.830000000000,   0.49200,
,,,-00.829000000000,   0.48800,
,,,-00.828000000000,   0.48400,
,,,-00.827000000000,   0.48800,
,,,-00.826000000000,   0.48400,
,,,-00.825000000000,   0.47600,
,,,-00.824000000000,   0.47600,
,,,-00.823000000000,   0.48400,
,,,-00.822000000000,   0.48000,
,,,-00.821000000000,   0.47200,
,,,-00.820000000000,   0.48400,
,,,-00.819000000000,   0.48000,
,,,-00.818000000000,   0.47200,
,,,-00.817000000000,   0.47200,
,,,-00.816000000000,   0.47200,
,,,-00.815000000000,   0.46800,
,,,-00.814000000000,   0.46800,
,,,-00.813000000000,   0.47200,
,,,-00.812000000000,   0.47200,
,,,-00.811000000000,   0.46800,
,,,-00.810000000000,   0.46800,
,,,-00.809000000000,   0.46800,
,,,-00.808000000000,   0.46000,
,,,-00.807000000000,   0.46400,
,,,-00.806000000000,   0.46400,
,,,-00.805000000000,   0.46400,
,,,-00.804000000000,   0.46800,
,,,-00.803000000000,   0.46800,
,,,-00.802000000000,   0.47200,
,,,-00.801000000000,   0.46400,
,,,-00.800000000000,   0.46800,
,,,-00.799000000000,   0.46400,
,,,-00.798000000000,   0.46800,
,,,-00.797000000000,   0.46400,
,,,-00.796000000000,   0.46000,
,,,-00.795000000000,   0.46000,
,,,-00.794000000000,   0.46400,
,,,-00.793000000000,   0.46000,
,,,-00.792000000000,   0.45600,
,,,-00.791000000000,   0.46000,
,,,-00.790000000000,   0.45600,
,,,-00.789000000000,   0.46400,
,,,-00.788000000000,   0.46800,
,,,-00.787000000000,   0.45600,
,,,-00.786000000000,   0.46400,
,,,-00.785000000000,   0.46400,
,,,-00.784000000000,   0.46000,
,,,-00.783000000000,   0.46400,
,,,-00.782000000000,   0.45600,
,,,-00.781000000000,   0.46000,
,,,-00.780000000000,   0.45600,
,,,-00.779000000000,   0.45600,
,,,-00.778000000000,   0.46000,
,,,-00.777000000000,   0.45600,
,,,-00.776000000000,   0.45600,
,,,-00.775000000000,   0.45600,
,,,-00.774000000000,   0.45600,
,,,-00.773000000000,   0.46000,
,,,-00.772000000000,   0.45600,
,,,-00.771000000000,   0.46000,
,,,-00.770000000000,   0.45600,
,,,-00.769000000000,   0.45600,
,,,-00.768000000000,   0.45600,
,,,-00.767000000000,   0.46000,
,,,-00.766000000000,   0.45600,
,,,-00.765000000000,   0.45600,
,,,-00.764000000000,   0.46000,
,,,-00.763000000000,   0.46000,
,,,-00.762000000000,   0.46000,
,,,-00.761000000000,   0.45600,
,,,-00.760000000000,   0.46000,
,,,-00.759000000000,   0.45600,
,,,-00.758000000000,   0.45600,
,,,-00.757000000000,   0.46000,
,,,-00.756000000000,   0.45600,
,,,-00.755000000000,   0.45600,
,,,-00.754000000000,   0.45600,
,,,-00.753000000000,   0.46400,
,,,-00.752000000000,   0.46000,
,,,-00.751000000000,   0.45600,
,,,-00.750000000000,   0.46000,
,,,-00.749000000000,   0.46000,
,,,-00.748000000000,   0.46400,
,,,-00.747000000000,   0.45600,
,,,-00.746000000000,   0.46000,
,,,-00.745000000000,   0.46000,
,,,-00.744000000000,   0.46000,
,,,-00.743000000000,   0.46000,
,,,-00.742000000000,   0.45600,
,,,-00.741000000000,   0.46000,
,,,-00.740000000000,   0.46000,
,,,-00.739000000000,   0.46400,
,,,-00.738000000000,   0.46400,
,,,-00.737000000000,   0.46000,
,,,-00.736000000000,   0.45600,
,,,-00.735000000000,   0.45600,
,,,-00.734000000000,   0.46400,
,,,-00.733000000000,   0.46000,
,,,-00.732000000000,   0.46400,
,,,-00.731000000000,   0.46000,
,,,-00.730000000000,   0.46000,
,,,-00.729000000000,   0.46400,
,,,-00.728000000000,   0.46400,
,,,-00.727000000000,   0.45600,
,,,-00.726000000000,   0.46800,
,,,-00.725000000000,   0.46000,
,,,-00.724000000000,   0.45600,
